year,var_name,description,value
2026,Construction (gdp_va_c),,24801.57
2027,Construction (gdp_va_c),,26232.53
2028,Construction (gdp_va_c),,27312.64
2029,Construction (gdp_va_c),,27423.09
2030,Construction (gdp_va_c),,29192.89
2031,Construction (gdp_va_c),,30639.62
2032,Construction (gdp_va_c),,32086.74
2024,Construction (gdp_va_c),,17873.272982555973
2025,Construction (gdp_va_c),,20116.857026815396
2026,Construction (gdp_va_c),,24902.383261513063
2027,Construction (gdp_va_c),,27462.81579829011
2028,Construction (gdp_va_c),,29230.19254840845
2029,Construction (gdp_va_c),,35086.560390164894
2030,Construction (gdp_va_c),,38920.75987513363
2031,Construction (gdp_va_c),,43544.13797831012
2032,Construction (gdp_va_c),,47937.1176652341
2024,Transport (gdp_va_t),,9677.397
2025,Transport (gdp_va_t),,10669.76
2026,Transport (gdp_va_t),,12302.49
2027,Transport (gdp_va_t),,16196.72
2028,Transport (gdp_va_t),,17212.58
2029,Transport (gdp_va_t),,18941.79
2030,Transport (gdp_va_t),,19664.56
2031,Transport (gdp_va_t),,22309.08
2032,Transport (gdp_va_t),,25183.82
2024,Transport (gdp_va_t),,8765.553611077406
2025,Transport (gdp_va_t),,9868.050251851304
2026,Transport (gdp_va_t),,11619.869144307808
2027,Transport (gdp_va_t),,13048.294790480548
2028,Transport (gdp_va_t),,12873.923264902807
2029,Transport (gdp_va_t),,16838.973198083262
2030,Transport (gdp_va_t),,19384.192993227014
2031,Transport (gdp_va_t),,20733.76423000927
2032,Transport (gdp_va_t),,22913.833099932213
2024,Trade (gdp_va_tr),,21963.24
2025,Trade (gdp_va_tr),,22771.05
2026,Trade (gdp_va_tr),,23218.76
2027,Trade (gdp_va_tr),,26197.22
2028,Trade (gdp_va_tr),,28028.4
2029,Trade (gdp_va_tr),,28550.8
2030,Trade (gdp_va_tr),,30107.44
2031,Trade (gdp_va_tr),,33040.86
2032,Trade (gdp_va_tr),,34175.81
2024,Trade (gdp_va_tr),,20962.62110950764
2025,Trade (gdp_va_tr),,23576.396381790095
2026,Trade (gdp_va_tr),,24355.060087519603
2027,Trade (gdp_va_tr),,27976.161976334985
2028,Trade (gdp_va_tr),,31383.817546703453
2029,Trade (gdp_va_tr),,37043.38925063453
2030,Trade (gdp_va_tr),,43686.671427836
2031,Trade (gdp_va_tr),,47704.08706254541
2032,Trade (gdp_va_tr),,50808.3249606025
2024,Financial services (gdp_va_fs),,11160.44
