year,var_name,description,value
2010,,Услуги,109.77990496762948
1998,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,67.69999999999999
1999,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,73.80000000000001
2000,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,60.199999999999996
2001,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,66
2002,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,62.800000000000004
2003,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,59.7
2004,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,57
2005,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,55.199999999999996
2006,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,46.4
2007,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,48.599999999999994
2008,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,49
2009,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,49.8
2010,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,48.599999999999994
2011,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,49.6
2012,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,47
2013,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,49.7
2014,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,50.7
2015,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,51.7
2016,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,47.1
2017,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,41.26704300163499
2018,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,27.551925357703922
2019,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,31.193041187350232
2020,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,34.820208371425295
2021,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,37.53769760151971
2022,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,40.577710806158095
2023,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,40.25109210877248
2024,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,40.215450552692126
2025,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,39.53868278689409
2026,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,43.257441252907086
2027,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,43.277540205669524
2028,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,43.53803252400843
2029,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,44.14060389680159
2030,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,44.65566772807451
2031,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,44.03454354310764
2032,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,45.52682558298528
2033,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,41.57753048009979
2034,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,41.26768911293646
2035,"wCPIFood w/o Agr ,t",Продовольствие без овощей и фруктов,40.85530089919032
1998,"wCPIAgr ,t",Фрукты и овощи,12.2
1999,"wCPIAgr ,t",Фрукты и овощи,13.8
2000,"wCPIAgr ,t",Фрукты и овощи,26.5
2001,"wCPIAgr ,t",Фрукты и овощи,18.3
2002,"wCPIAgr ,t",Фрукты и овощи,18.1
2003,"wCPIAgr ,t",Фрукты и овощи,15.8
2004,"wCPIAgr ,t",Фрукты и овощи,11
2005,"wCPIAgr ,t",Фрукты и овощи,17.2
2006,"wCPIAgr ,t",Фрукты и овощи,11.7
2007,"wCPIAgr ,t",Фрукты и овощи,10
2008,"wCPIAgr ,t",Фрукты и овощи,9.9
2009,"wCPIAgr ,t",Фрукты и овощи,10.5
2010,"wCPIAgr ,t",Фрукты и овощи,10.5
2011,"wCPIAgr ,t",Фрукты и овощи,11.4
2012,"wCPIAgr ,t",Фрукты и овощи,11
2013,"wCPIAgr ,t",Фрукты и овощи,11.4103
2014,"wCPIAgr ,t",Фрукты и овощи,10.4103
2015,"wCPIAgr ,t",Фрукты и овощи,9.4103
2016,"wCPIAgr ,t",Фрукты и овощи,11
2017,"wCPIAgr ,t",Фрукты и овощи,17.698101453164647
2018,"wCPIAgr ,t",Фрукты и овощи,30.73132124823573
2019,"wCPIAgr ,t",Фрукты и овощи,28.48129865452802
2020,"wCPIAgr ,t",Фрукты и овощи,26.22587353087295
2021,"wCPIAgr ,t",Фрукты и овощи,24.060434431993528
2022,"wCPIAgr ,t",Фрукты и овощи,21.232534871497577
2023,"wCPIAgr ,t",Фрукты и овощи,21.375859600620515
2024,"wCPIAgr ,t",Фрукты и овощи,20.900840498384504
2025,"wCPIAgr ,t",Фрукты и овощи,21.689170072308098
2026,"wCPIAgr ,t",Фрукты и овощи,22.54358519228719
2027,"wCPIAgr ,t",Фрукты и овощи,23.523699219314555
2028,"wCPIAgr ,t",Фрукты и овощи,24.26299002021526
2029,"wCPIAgr ,t",Фрукты и овощи,24.920909147472347
2030,"wCPIAgr ,t",Фрукты и овощи,25.53314119245081
2031,"wCPIAgr ,t",Фрукты и овощи,26.129214073346787
2032,"wCPIAgr ,t",Фрукты и овощи,26.68528474681426
2033,"wCPIAgr ,t",Фрукты и овощи,27.205973306076046
2034,"wCPIAgr ,t",Фрукты и овощи,27.88805281246832
2035,"wCPIAgr ,t",Фрукты и овощи,28.512645564953374
1998,"wCPI nonFood w/o gas, t",Непродовольственные товары,15.5
1999,"wCPI nonFood w/o gas, t",Непродовольственные товары,9
2000,"wCPI nonFood w/o gas, t",Непродовольственные товары,10.100000000000001
2001,"wCPI nonFood w/o gas, t",Непродовольственные товары,10.2
2002,"wCPI nonFood w/o gas, t",Непродовольственные товары,13
2003,"wCPI nonFood w/o gas, t",Непродовольственные товары,16
2004,"wCPI nonFood w/o gas, t",Непродовольственные товары,21
2005,"wCPI nonFood w/o gas, t",Непродовольственные товары,18.2
2006,"wCPI nonFood w/o gas, t",Непродовольственные товары,27.9
2007,"wCPI nonFood w/o gas, t",Непродовольственные товары,27.7
2008,"wCPI nonFood w/o gas, t",Непродовольственные товары,27.4
2009,"wCPI nonFood w/o gas, t",Непродовольственные товары,25.7
2010,"wCPI nonFood w/o gas, t",Непродовольственные товары,25.700000000000003
2011,"wCPI nonFood w/o gas, t",Непродовольственные товары,23.3
2012,"wCPI nonFood w/o gas, t",Непродовольственные товары,25.8
2013,"wCPI nonFood w/o gas, t",Непродовольственные товары,23.3
2014,"wCPI nonFood w/o gas, t",Непродовольственные товары,24.3
2015,"wCPI nonFood w/o gas, t",Непродовольственные товары,25.3
2016,"wCPI nonFood w/o gas, t",Непродовольственные товары,25.8
